"Pathway"
"REACTOME_MUSCLE_CONTRACTION"
"REACTOME_TOLL_LIKE_RECEPTOR_CASCADES"
"REACTOME_SIGNALING_BY_VEGF"
"REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION"
"REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2"
"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53"
"KEGG_VIRAL_MYOCARDITIS"
"REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION"
"KEGG_CALCIUM_SIGNALING_PATHWAY"
"REACTOME_CELL_CYCLE_MITOTIC"
"REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS"
"REACTOME_CELL_CYCLE"
"KEGG_REGULATION_OF_ACTIN_CYTOSKELETON"
"REACTOME_G_ALPHA_I_SIGNALLING_EVENTS"
"REACTOME_MITOTIC_PROMETAPHASE"
"REACTOME_MITOTIC_G2_G2_M_PHASES"
"REACTOME_INTERFERON_ALPHA_BETA_SIGNALING"
"REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION"
"REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION"
"REACTOME_RHO_GTPASE_EFFECTORS"
"KEGG_FOCAL_ADHESION"
"KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY"
"REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX"
"REACTOME_MAPK_FAMILY_SIGNALING_CASCADES"
"REACTOME_M_PHASE"
"REACTOME_RHO_GTPASES_ACTIVATE_FORMINS"
"REACTOME_AMYLOID_FIBER_FORMATION"
"REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING"
"REACTOME_PROGRAMMED_CELL_DEATH"
"REACTOME_SENSORY_PERCEPTION"
"KEGG_LEISHMANIA_INFECTION"
"KEGG_DILATED_CARDIOMYOPATHY"
"REACTOME_FOXO_MEDIATED_TRANSCRIPTION"
"REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS"
"REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS"
"KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY"
"REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION"
"REACTOME_FATTY_ACID_METABOLISM"
"REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION"
"REACTOME_INTERFERON_GAMMA_SIGNALING"
"REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION"
"REACTOME_SEPARATION_OF_SISTER_CHROMATIDS"
"KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION"
"REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE"
"REACTOME_CELL_CELL_COMMUNICATION"
